CLIENTE;NOMBRE;VKORG;VTWEG;SPART;PARVW;INTERLOCUTOR;NOMBRE_INTERLOCUTOR;FECHA_CREACION;USUARIO_CREACION
9000000630;AB FANY;COTT;TT;TM;WE;9000000630;AB FANY;20260302;PORTAL
9000000631;AB CHAYITO;COTT;TT;IN;WE;9000000631;AB CHAYITO;20260302;PORTAL
9000000631;AB CHAYITO;COTT;TT;SO;WE;9000000631;AB CHAYITO;20260302;PORTAL
9000000631;AB CHAYITO;COTT;TT;TG;WE;9000000631;AB CHAYITO;20260302;PORTAL
9000000631;AB CHAYITO;COTT;TT;TM;WE;9000000631;AB CHAYITO;20260302;PORTAL
9000000632;MISCELANEA SAN JOSE IXTAC;COTT;TT;IN;WE;9000000632;MISCELANEA SAN JOSE IXTAC;20260302;PORTAL
9000000632;MISCELANEA SAN JOSE IXTAC;COTT;TT;SO;WE;9000000632;MISCELANEA SAN JOSE IXTAC;20260302;PORTAL
9000000632;MISCELANEA SAN JOSE IXTAC;COTT;TT;TG;WE;9000000632;MISCELANEA SAN JOSE IXTAC;20260302;PORTAL
9000000632;MISCELANEA SAN JOSE IXTAC;COTT;TT;TM;WE;9000000632;MISCELANEA SAN JOSE IXTAC;20260302;PORTAL
9000000633;MISCELANEA ADONAI CONSTRUCTO;COTT;TT;IN;WE;9000000633;MISCELANEA ADONAI CONSTRUCTO;20260302;PORTAL
9000000633;MISCELANEA ADONAI CONSTRUCTO;COTT;TT;SO;WE;9000000633;MISCELANEA ADONAI CONSTRUCTO;20260302;PORTAL
9000000633;MISCELANEA ADONAI CONSTRUCTO;COTT;TT;TG;WE;9000000633;MISCELANEA ADONAI CONSTRUCTO;20260302;PORTAL
9000000633;MISCELANEA ADONAI CONSTRUCTO;COTT;TT;TM;WE;9000000633;MISCELANEA ADONAI CONSTRUCTO;20260302;PORTAL
9000000634;AB TINA IXTACZOQUITLAN;COTT;TT;IN;WE;9000000634;AB TINA IXTACZOQUITLAN;20260302;PORTAL
9000000634;AB TINA IXTACZOQUITLAN;COTT;TT;SO;WE;9000000634;AB TINA IXTACZOQUITLAN;20260302;PORTAL
9000000634;AB TINA IXTACZOQUITLAN;COTT;TT;TG;WE;9000000634;AB TINA IXTACZOQUITLAN;20260302;PORTAL
9000000634;AB TINA IXTACZOQUITLAN;COTT;TT;TM;WE;9000000634;AB TINA IXTACZOQUITLAN;20260302;PORTAL
9000000635;LA PRINCESA;COTT;TT;IN;WE;9000000635;LA PRINCESA;20260302;PORTAL
9000000635;LA PRINCESA;COTT;TT;SO;WE;9000000635;LA PRINCESA;20260302;PORTAL
9000000635;LA PRINCESA;COTT;TT;TG;WE;9000000635;LA PRINCESA;20260302;PORTAL
9000000635;LA PRINCESA;COTT;TT;TM;WE;9000000635;LA PRINCESA;20260302;PORTAL
9000000636;HEIDY;COTT;TT;IN;WE;9000000636;HEIDY;20260302;PORTAL
9000000636;HEIDY;COTT;TT;SO;WE;9000000636;HEIDY;20260302;PORTAL
9000000636;HEIDY;COTT;TT;TG;WE;9000000636;HEIDY;20260302;PORTAL
9000000636;HEIDY;COTT;TT;TM;WE;9000000636;HEIDY;20260302;PORTAL
9000000637;AB VERA;COTT;TT;IN;WE;9000000637;AB VERA;20260302;PORTAL
9000000637;AB VERA;COTT;TT;SO;WE;9000000637;AB VERA;20260302;PORTAL
9000000637;AB VERA;COTT;TT;TG;WE;9000000637;AB VERA;20260302;PORTAL
9000000637;AB VERA;COTT;TT;TM;WE;9000000637;AB VERA;20260302;PORTAL
9000000638;AB MISI;COTT;TT;IN;WE;9000000638;AB MISI;20260302;PORTAL
9000000638;AB MISI;COTT;TT;SO;WE;9000000638;AB MISI;20260302;PORTAL
9000000638;AB MISI;COTT;TT;TG;WE;9000000638;AB MISI;20260302;PORTAL
9000000638;AB MISI;COTT;TT;TM;WE;9000000638;AB MISI;20260302;PORTAL
9000000639;CASA ROSITA;COTT;TT;IN;WE;9000000639;CASA ROSITA;20260302;PORTAL
9000000639;CASA ROSITA;COTT;TT;SO;WE;9000000639;CASA ROSITA;20260302;PORTAL
9000000639;CASA ROSITA;COTT;TT;TG;WE;9000000639;CASA ROSITA;20260302;PORTAL
9000000639;CASA ROSITA;COTT;TT;TM;WE;9000000639;CASA ROSITA;20260302;PORTAL
9000000640;ABARROTES DE IXTAC;COTT;TT;IN;WE;9000000640;ABARROTES DE IXTAC;20260302;PORTAL
9000000640;ABARROTES DE IXTAC;COTT;TT;SO;WE;9000000640;ABARROTES DE IXTAC;20260302;PORTAL
9000000640;ABARROTES DE IXTAC;COTT;TT;TG;WE;9000000640;ABARROTES DE IXTAC;20260302;PORTAL
9000000640;ABARROTES DE IXTAC;COTT;TT;TM;WE;9000000640;ABARROTES DE IXTAC;20260302;PORTAL
9000000641;ANITA IXTAC;COTT;TT;IN;WE;9000000641;ANITA IXTAC;20260302;PORTAL
9000000641;ANITA IXTAC;COTT;TT;SO;WE;9000000641;ANITA IXTAC;20260302;PORTAL
9000000641;ANITA IXTAC;COTT;TT;TG;WE;9000000641;ANITA IXTAC;20260302;PORTAL
9000000641;ANITA IXTAC;COTT;TT;TM;WE;9000000641;ANITA IXTAC;20260302;PORTAL
9000000642;LA VENTANITA CIDOSA;COTT;TT;IN;WE;9000000642;LA VENTANITA CIDOSA;20260302;PORTAL
9000000642;LA VENTANITA CIDOSA;COTT;TT;SO;WE;9000000642;LA VENTANITA CIDOSA;20260302;PORTAL
9000000642;LA VENTANITA CIDOSA;COTT;TT;TG;WE;9000000642;LA VENTANITA CIDOSA;20260302;PORTAL
9000000642;LA VENTANITA CIDOSA;COTT;TT;TM;WE;9000000642;LA VENTANITA CIDOSA;20260302;PORTAL
9000000643;ABARROTES ELI IXTAC;COTT;TT;IN;WE;9000000643;ABARROTES ELI IXTAC;20260302;PORTAL
9000000643;ABARROTES ELI IXTAC;COTT;TT;SO;WE;9000000643;ABARROTES ELI IXTAC;20260302;PORTAL
9000000643;ABARROTES ELI IXTAC;COTT;TT;TG;WE;9000000643;ABARROTES ELI IXTAC;20260302;PORTAL
9000000643;ABARROTES ELI IXTAC;COTT;TT;TM;WE;9000000643;ABARROTES ELI IXTAC;20260302;PORTAL
9000000644;REJILLAS POTRERILLO;COTT;TT;IN;WE;9000000644;REJILLAS POTRERILLO;20260302;PORTAL
9000000644;REJILLAS POTRERILLO;COTT;TT;SO;WE;9000000644;REJILLAS POTRERILLO;20260302;PORTAL
9000000644;REJILLAS POTRERILLO;COTT;TT;TG;WE;9000000644;REJILLAS POTRERILLO;20260302;PORTAL
9000000644;REJILLAS POTRERILLO;COTT;TT;TM;WE;9000000644;REJILLAS POTRERILLO;20260302;PORTAL
9000000645;AB DON BETO M;COTT;TT;IN;WE;9000000645;AB DON BETO M;20260302;PORTAL
9000000645;AB DON BETO M;COTT;TT;SO;WE;9000000645;AB DON BETO M;20260302;PORTAL
9000000645;AB DON BETO M;COTT;TT;TG;WE;9000000645;AB DON BETO M;20260302;PORTAL
9000000645;AB DON BETO M;COTT;TT;TM;WE;9000000645;AB DON BETO M;20260302;PORTAL
9000000646;AB ANITA;COTT;TT;IN;WE;9000000646;AB ANITA;20260302;PORTAL
9000000646;AB ANITA;COTT;TT;SO;WE;9000000646;AB ANITA;20260302;PORTAL
9000000646;AB ANITA;COTT;TT;TG;WE;9000000646;AB ANITA;20260302;PORTAL
9000000646;AB ANITA;COTT;TT;TM;WE;9000000646;AB ANITA;20260302;PORTAL
9000000647;AB LA ESTRELLA;COTT;TT;IN;WE;9000000647;AB LA ESTRELLA;20260302;PORTAL
9000000647;AB LA ESTRELLA;COTT;TT;SO;WE;9000000647;AB LA ESTRELLA;20260302;PORTAL
9000000647;AB LA ESTRELLA;COTT;TT;TG;WE;9000000647;AB LA ESTRELLA;20260302;PORTAL
9000000647;AB LA ESTRELLA;COTT;TT;TM;WE;9000000647;AB LA ESTRELLA;20260302;PORTAL
9000000648;AB ZINFANDELL;COTT;TT;IN;WE;9000000648;AB ZINFANDELL;20260302;PORTAL
9000000648;AB ZINFANDELL;COTT;TT;SO;WE;9000000648;AB ZINFANDELL;20260302;PORTAL
9000000648;AB ZINFANDELL;COTT;TT;TG;WE;9000000648;AB ZINFANDELL;20260302;PORTAL
9000000648;AB ZINFANDELL;COTT;TT;TM;WE;9000000648;AB ZINFANDELL;20260302;PORTAL
9000000649;AB ANITA OTE 27;COTT;TT;IN;WE;9000000649;AB ANITA OTE 27;20260302;PORTAL
9000000649;AB ANITA OTE 27;COTT;TT;SO;WE;9000000649;AB ANITA OTE 27;20260302;PORTAL
9000000649;AB ANITA OTE 27;COTT;TT;TG;WE;9000000649;AB ANITA OTE 27;20260302;PORTAL
9000000649;AB ANITA OTE 27;COTT;TT;TM;WE;9000000649;AB ANITA OTE 27;20260302;PORTAL
9000000650;AB ROSETE;COTT;TT;IN;WE;9000000650;AB ROSETE;20260302;PORTAL
9000000650;AB ROSETE;COTT;TT;SO;WE;9000000650;AB ROSETE;20260302;PORTAL
9000000650;AB ROSETE;COTT;TT;TG;WE;9000000650;AB ROSETE;20260302;PORTAL
9000000650;AB ROSETE;COTT;TT;TM;WE;9000000650;AB ROSETE;20260302;PORTAL
9000000651;AB XIO;COTT;TT;IN;WE;9000000651;AB XIO;20260302;PORTAL
9000000651;AB XIO;COTT;TT;SO;WE;9000000651;AB XIO;20260302;PORTAL
9000000651;AB XIO;COTT;TT;TG;WE;9000000651;AB XIO;20260302;PORTAL
9000000651;AB XIO;COTT;TT;TM;WE;9000000651;AB XIO;20260302;PORTAL
9000000652;CREMERIA YAZMIN;COTT;TT;IN;WE;9000000652;CREMERIA YAZMIN;20260302;PORTAL
9000000652;CREMERIA YAZMIN;COTT;TT;SO;WE;9000000652;CREMERIA YAZMIN;20260302;PORTAL
9000000652;CREMERIA YAZMIN;COTT;TT;TG;WE;9000000652;CREMERIA YAZMIN;20260302;PORTAL
9000000652;CREMERIA YAZMIN;COTT;TT;TM;WE;9000000652;CREMERIA YAZMIN;20260302;PORTAL
9000000653;AB MARY;COTT;TT;IN;WE;9000000653;AB MARY;20260302;PORTAL
9000000653;AB MARY;COTT;TT;SO;WE;9000000653;AB MARY;20260302;PORTAL
9000000653;AB MARY;COTT;TT;TG;WE;9000000653;AB MARY;20260302;PORTAL
9000000653;AB MARY;COTT;TT;TM;WE;9000000653;AB MARY;20260302;PORTAL
9000000654;AB LA ESPERANZA L;COTT;TT;IN;WE;9000000654;AB LA ESPERANZA L;20260302;PORTAL
9000000654;AB LA ESPERANZA L;COTT;TT;SO;WE;9000000654;AB LA ESPERANZA L;20260302;PORTAL
9000000654;AB LA ESPERANZA L;COTT;TT;TG;WE;9000000654;AB LA ESPERANZA L;20260302;PORTAL
9000000654;AB LA ESPERANZA L;COTT;TT;TM;WE;9000000654;AB LA ESPERANZA L;20260302;PORTAL
9000000655;AB VICTORIA;COTT;TT;IN;WE;9000000655;AB VICTORIA;20260302;PORTAL
9000000655;AB VICTORIA;COTT;TT;SO;WE;9000000655;AB VICTORIA;20260302;PORTAL
9000000655;AB VICTORIA;COTT;TT;TG;WE;9000000655;AB VICTORIA;20260302;PORTAL
9000000655;AB VICTORIA;COTT;TT;TM;WE;9000000655;AB VICTORIA;20260302;PORTAL
9000000656;AB ENE;COTT;TT;IN;WE;9000000656;AB ENE;20260302;PORTAL
9000000656;AB ENE;COTT;TT;SO;WE;9000000656;AB ENE;20260302;PORTAL
9000000656;AB ENE;COTT;TT;TG;WE;9000000656;AB ENE;20260302;PORTAL
9000000656;AB ENE;COTT;TT;TM;WE;9000000656;AB ENE;20260302;PORTAL
9000000657;AB LA LUZ EDEN;COTT;TT;IN;WE;9000000657;AB LA LUZ EDEN;20260302;PORTAL
9000000657;AB LA LUZ EDEN;COTT;TT;SO;WE;9000000657;AB LA LUZ EDEN;20260302;PORTAL
9000000657;AB LA LUZ EDEN;COTT;TT;TG;WE;9000000657;AB LA LUZ EDEN;20260302;PORTAL
9000000657;AB LA LUZ EDEN;COTT;TT;TM;WE;9000000657;AB LA LUZ EDEN;20260302;PORTAL
9000000658;AB CHABELITA;COTT;TT;IN;WE;9000000658;AB CHABELITA;20260302;PORTAL
9000000658;AB CHABELITA;COTT;TT;SO;WE;9000000658;AB CHABELITA;20260302;PORTAL
9000000658;AB CHABELITA;COTT;TT;TG;WE;9000000658;AB CHABELITA;20260302;PORTAL
9000000658;AB CHABELITA;COTT;TT;TM;WE;9000000658;AB CHABELITA;20260302;PORTAL
9000000659;CREMERIA MIA LA VAQUITA;COTT;TT;IN;WE;9000000659;CREMERIA MIA LA VAQUITA;20260302;PORTAL
9000000659;CREMERIA MIA LA VAQUITA;COTT;TT;SO;WE;9000000659;CREMERIA MIA LA VAQUITA;20260302;PORTAL
9000000659;CREMERIA MIA LA VAQUITA;COTT;TT;TG;WE;9000000659;CREMERIA MIA LA VAQUITA;20260302;PORTAL
9000000659;CREMERIA MIA LA VAQUITA;COTT;TT;TM;WE;9000000659;CREMERIA MIA LA VAQUITA;20260302;PORTAL
9000000660;AB MI BODEGA;COTT;TT;IN;WE;9000000660;AB MI BODEGA;20260302;PORTAL
9000000660;AB MI BODEGA;COTT;TT;SO;WE;9000000660;AB MI BODEGA;20260302;PORTAL
9000000660;AB MI BODEGA;COTT;TT;TG;WE;9000000660;AB MI BODEGA;20260302;PORTAL
9000000660;AB MI BODEGA;COTT;TT;TM;WE;9000000660;AB MI BODEGA;20260302;PORTAL
9000000661;AB DON RAFA;COTT;TT;IN;WE;9000000661;AB DON RAFA;20260302;PORTAL
9000000661;AB DON RAFA;COTT;TT;SO;WE;9000000661;AB DON RAFA;20260302;PORTAL
9000000661;AB DON RAFA;COTT;TT;TG;WE;9000000661;AB DON RAFA;20260302;PORTAL
9000000661;AB DON RAFA;COTT;TT;TM;WE;9000000661;AB DON RAFA;20260302;PORTAL
9000000662;AB DE LA ROSA;COTT;TT;IN;WE;9000000662;AB DE LA ROSA;20260302;PORTAL
9000000662;AB DE LA ROSA;COTT;TT;SO;WE;9000000662;AB DE LA ROSA;20260302;PORTAL
9000000662;AB DE LA ROSA;COTT;TT;TG;WE;9000000662;AB DE LA ROSA;20260302;PORTAL
9000000662;AB DE LA ROSA;COTT;TT;TM;WE;9000000662;AB DE LA ROSA;20260302;PORTAL
9000000663;AB GIRASOL;COTT;TT;IN;WE;9000000663;AB GIRASOL;20260302;PORTAL
9000000663;AB GIRASOL;COTT;TT;SO;WE;9000000663;AB GIRASOL;20260302;PORTAL
9000000663;AB GIRASOL;COTT;TT;TG;WE;9000000663;AB GIRASOL;20260302;PORTAL
9000000663;AB GIRASOL;COTT;TT;TM;WE;9000000663;AB GIRASOL;20260302;PORTAL
9000000664;AB EL CASTILLO;COTT;TT;IN;WE;9000000664;AB EL CASTILLO;20260302;PORTAL
9000000664;AB EL CASTILLO;COTT;TT;SO;WE;9000000664;AB EL CASTILLO;20260302;PORTAL
9000000664;AB EL CASTILLO;COTT;TT;TG;WE;9000000664;AB EL CASTILLO;20260302;PORTAL
9000000664;AB EL CASTILLO;COTT;TT;TM;WE;9000000664;AB EL CASTILLO;20260302;PORTAL
9000000665;AB DAVID;COTT;TT;IN;WE;9000000665;AB DAVID;20260302;PORTAL
9000000665;AB DAVID;COTT;TT;SO;WE;9000000665;AB DAVID;20260302;PORTAL
9000000665;AB DAVID;COTT;TT;TG;WE;9000000665;AB DAVID;20260302;PORTAL
9000000665;AB DAVID;COTT;TT;TM;WE;9000000665;AB DAVID;20260302;PORTAL
9000000666;AB ALEX T;COTT;TT;IN;WE;9000000666;AB ALEX T;20260302;PORTAL
9000000666;AB ALEX T;COTT;TT;SO;WE;9000000666;AB ALEX T;20260302;PORTAL
9000000666;AB ALEX T;COTT;TT;TG;WE;9000000666;AB ALEX T;20260302;PORTAL
9000000666;AB ALEX T;COTT;TT;TM;WE;9000000666;AB ALEX T;20260302;PORTAL
9000000667;AB MONY;COTT;TT;IN;WE;9000000667;AB MONY;20260302;PORTAL
9000000667;AB MONY;COTT;TT;SO;WE;9000000667;AB MONY;20260302;PORTAL
9000000667;AB MONY;COTT;TT;TG;WE;9000000667;AB MONY;20260302;PORTAL
9000000667;AB MONY;COTT;TT;TM;WE;9000000667;AB MONY;20260302;PORTAL
9000000668;AB ECLIPSE;COTT;TT;IN;WE;9000000668;AB ECLIPSE;20260302;PORTAL
9000000668;AB ECLIPSE;COTT;TT;SO;WE;9000000668;AB ECLIPSE;20260302;PORTAL
9000000668;AB ECLIPSE;COTT;TT;TG;WE;9000000668;AB ECLIPSE;20260302;PORTAL
9000000668;AB ECLIPSE;COTT;TT;TM;WE;9000000668;AB ECLIPSE;20260302;PORTAL
9000000669;SC CALZADA;COTT;TT;IN;WE;9000000669;SC CALZADA;20260302;PORTAL
9000000669;SC CALZADA;COTT;TT;SO;WE;9000000669;SC CALZADA;20260302;PORTAL
9000000669;SC CALZADA;COTT;TT;TG;WE;9000000669;SC CALZADA;20260302;PORTAL
9000000669;SC CALZADA;COTT;TT;TM;WE;9000000669;SC CALZADA;20260302;PORTAL
9000000670;PANADERIA LA FLOR DE CERRITOS;COTT;TT;IN;WE;9000000670;PANADERIA LA FLOR DE CERRITOS;20260302;PORTAL
9000000670;PANADERIA LA FLOR DE CERRITOS;COTT;TT;SO;WE;9000000670;PANADERIA LA FLOR DE CERRITOS;20260302;PORTAL
9000000670;PANADERIA LA FLOR DE CERRITOS;COTT;TT;TG;WE;9000000670;PANADERIA LA FLOR DE CERRITOS;20260302;PORTAL
9000000670;PANADERIA LA FLOR DE CERRITOS;COTT;TT;TM;WE;9000000670;PANADERIA LA FLOR DE CERRITOS;20260302;PORTAL
9000000671;AB LA POBLANITA;COTT;TT;IN;WE;9000000671;AB LA POBLANITA;20260302;PORTAL
9000000671;AB LA POBLANITA;COTT;TT;SO;WE;9000000671;AB LA POBLANITA;20260302;PORTAL
9000000671;AB LA POBLANITA;COTT;TT;TG;WE;9000000671;AB LA POBLANITA;20260302;PORTAL
9000000671;AB LA POBLANITA;COTT;TT;TM;WE;9000000671;AB LA POBLANITA;20260302;PORTAL
9000000672;AB LA NORTE 3;COTT;TT;IN;WE;9000000672;AB LA NORTE 3;20260302;PORTAL
9000000672;AB LA NORTE 3;COTT;TT;SO;WE;9000000672;AB LA NORTE 3;20260302;PORTAL
9000000672;AB LA NORTE 3;COTT;TT;TG;WE;9000000672;AB LA NORTE 3;20260302;PORTAL
9000000672;AB LA NORTE 3;COTT;TT;TM;WE;9000000672;AB LA NORTE 3;20260302;PORTAL
9000000673;AB LOS 8;COTT;TT;IN;WE;9000000673;AB LOS 8;20260302;PORTAL
9000000673;AB LOS 8;COTT;TT;SO;WE;9000000673;AB LOS 8;20260302;PORTAL
9000000673;AB LOS 8;COTT;TT;TG;WE;9000000673;AB LOS 8;20260302;PORTAL
9000000673;AB LOS 8;COTT;TT;TM;WE;9000000673;AB LOS 8;20260302;PORTAL
9000000674;ANTOJITOS MARY;COTT;TT;IN;WE;9000000674;ANTOJITOS MARY;20260302;PORTAL
9000000674;ANTOJITOS MARY;COTT;TT;SO;WE;9000000674;ANTOJITOS MARY;20260302;PORTAL
9000000674;ANTOJITOS MARY;COTT;TT;TG;WE;9000000674;ANTOJITOS MARY;20260302;PORTAL
9000000674;ANTOJITOS MARY;COTT;TT;TM;WE;9000000674;ANTOJITOS MARY;20260302;PORTAL
9000000675;CREMERIA MELY;COTT;TT;IN;WE;9000000675;CREMERIA MELY;20260302;PORTAL
9000000675;CREMERIA MELY;COTT;TT;SO;WE;9000000675;CREMERIA MELY;20260302;PORTAL
9000000675;CREMERIA MELY;COTT;TT;TG;WE;9000000675;CREMERIA MELY;20260302;PORTAL
9000000675;CREMERIA MELY;COTT;TT;TM;WE;9000000675;CREMERIA MELY;20260302;PORTAL
9000000676;CREMERIA EL RINCON DEL QUESO;COTT;TT;IN;WE;9000000676;CREMERIA EL RINCON DEL QUESO;20260302;PORTAL
9000000676;CREMERIA EL RINCON DEL QUESO;COTT;TT;SO;WE;9000000676;CREMERIA EL RINCON DEL QUESO;20260302;PORTAL
9000000676;CREMERIA EL RINCON DEL QUESO;COTT;TT;TG;WE;9000000676;CREMERIA EL RINCON DEL QUESO;20260302;PORTAL
9000000676;CREMERIA EL RINCON DEL QUESO;COTT;TT;TM;WE;9000000676;CREMERIA EL RINCON DEL QUESO;20260302;PORTAL
9000000677;ABARROTES GUADALUPANA;COTT;TT;IN;WE;9000000677;ABARROTES GUADALUPANA;20260302;PORTAL
9000000677;ABARROTES GUADALUPANA;COTT;TT;SO;WE;9000000677;ABARROTES GUADALUPANA;20260302;PORTAL
9000000677;ABARROTES GUADALUPANA;COTT;TT;TG;WE;9000000677;ABARROTES GUADALUPANA;20260302;PORTAL
9000000677;ABARROTES GUADALUPANA;COTT;TT;TM;WE;9000000677;ABARROTES GUADALUPANA;20260302;PORTAL
9000000678;ABARROTES VANI;COTT;TT;IN;WE;9000000678;ABARROTES VANI;20260302;PORTAL
9000000678;ABARROTES VANI;COTT;TT;SO;WE;9000000678;ABARROTES VANI;20260302;PORTAL
9000000678;ABARROTES VANI;COTT;TT;TG;WE;9000000678;ABARROTES VANI;20260302;PORTAL
9000000678;ABARROTES VANI;COTT;TT;TM;WE;9000000678;ABARROTES VANI;20260302;PORTAL
9000000679;ABARROTES YEOS;COTT;TT;IN;WE;9000000679;ABARROTES YEOS;20260302;PORTAL
9000000679;ABARROTES YEOS;COTT;TT;SO;WE;9000000679;ABARROTES YEOS;20260302;PORTAL
9000000679;ABARROTES YEOS;COTT;TT;TG;WE;9000000679;ABARROTES YEOS;20260302;PORTAL
9000000679;ABARROTES YEOS;COTT;TT;TM;WE;9000000679;ABARROTES YEOS;20260302;PORTAL
9000000680;ABARROTES DEME;COTT;TT;IN;WE;9000000680;ABARROTES DEME;20260302;PORTAL
9000000680;ABARROTES DEME;COTT;TT;SO;WE;9000000680;ABARROTES DEME;20260302;PORTAL
9000000680;ABARROTES DEME;COTT;TT;TG;WE;9000000680;ABARROTES DEME;20260302;PORTAL
9000000680;ABARROTES DEME;COTT;TT;TM;WE;9000000680;ABARROTES DEME;20260302;PORTAL
9000000681;LA VAKITA LOKA;COTT;TT;IN;WE;9000000681;LA VAKITA LOKA;20260302;PORTAL
9000000681;LA VAKITA LOKA;COTT;TT;SO;WE;9000000681;LA VAKITA LOKA;20260302;PORTAL
9000000681;LA VAKITA LOKA;COTT;TT;TG;WE;9000000681;LA VAKITA LOKA;20260302;PORTAL
9000000681;LA VAKITA LOKA;COTT;TT;TM;WE;9000000681;LA VAKITA LOKA;20260302;PORTAL
9000000682;ABARROTES TRUJEQUE;COTT;TT;IN;WE;9000000682;ABARROTES TRUJEQUE;20260302;PORTAL
9000000682;ABARROTES TRUJEQUE;COTT;TT;SO;WE;9000000682;ABARROTES TRUJEQUE;20260302;PORTAL
9000000682;ABARROTES TRUJEQUE;COTT;TT;TG;WE;9000000682;ABARROTES TRUJEQUE;20260302;PORTAL
9000000682;ABARROTES TRUJEQUE;COTT;TT;TM;WE;9000000682;ABARROTES TRUJEQUE;20260302;PORTAL
9000000683;ABARROTES LAS GEMELAS;COTT;TT;IN;WE;9000000683;ABARROTES LAS GEMELAS;20260302;PORTAL
9000000683;ABARROTES LAS GEMELAS;COTT;TT;SO;WE;9000000683;ABARROTES LAS GEMELAS;20260302;PORTAL
9000000683;ABARROTES LAS GEMELAS;COTT;TT;TG;WE;9000000683;ABARROTES LAS GEMELAS;20260302;PORTAL
9000000683;ABARROTES LAS GEMELAS;COTT;TT;TM;WE;9000000683;ABARROTES LAS GEMELAS;20260302;PORTAL
9000000684;MISCELANEA ORTIZ;COTT;TT;IN;WE;9000000684;MISCELANEA ORTIZ;20260302;PORTAL
9000000684;MISCELANEA ORTIZ;COTT;TT;SO;WE;9000000684;MISCELANEA ORTIZ;20260302;PORTAL
9000000684;MISCELANEA ORTIZ;COTT;TT;TG;WE;9000000684;MISCELANEA ORTIZ;20260302;PORTAL
9000000684;MISCELANEA ORTIZ;COTT;TT;TM;WE;9000000684;MISCELANEA ORTIZ;20260302;PORTAL
9000000685;ABARROTES ABRIL;COTT;TT;IN;WE;9000000685;ABARROTES ABRIL;20260302;PORTAL
9000000685;ABARROTES ABRIL;COTT;TT;SO;WE;9000000685;ABARROTES ABRIL;20260302;PORTAL
9000000685;ABARROTES ABRIL;COTT;TT;TG;WE;9000000685;ABARROTES ABRIL;20260302;PORTAL
9000000685;ABARROTES ABRIL;COTT;TT;TM;WE;9000000685;ABARROTES ABRIL;20260302;PORTAL
9000000686;ABARROTES BELEM;COTT;TT;IN;WE;9000000686;ABARROTES BELEM;20260302;PORTAL
9000000686;ABARROTES BELEM;COTT;TT;SO;WE;9000000686;ABARROTES BELEM;20260302;PORTAL
9000000686;ABARROTES BELEM;COTT;TT;TG;WE;9000000686;ABARROTES BELEM;20260302;PORTAL
9000000686;ABARROTES BELEM;COTT;TT;TM;WE;9000000686;ABARROTES BELEM;20260302;PORTAL
9000000687;ABARROTES LOS PINOS;COTT;TT;IN;WE;9000000687;ABARROTES LOS PINOS;20260302;PORTAL
9000000687;ABARROTES LOS PINOS;COTT;TT;SO;WE;9000000687;ABARROTES LOS PINOS;20260302;PORTAL
9000000687;ABARROTES LOS PINOS;COTT;TT;TG;WE;9000000687;ABARROTES LOS PINOS;20260302;PORTAL
9000000687;ABARROTES LOS PINOS;COTT;TT;TM;WE;9000000687;ABARROTES LOS PINOS;20260302;PORTAL
9000000688;ABARROTES MONICA;COTT;TT;IN;WE;9000000688;ABARROTES MONICA;20260302;PORTAL
9000000688;ABARROTES MONICA;COTT;TT;SO;WE;9000000688;ABARROTES MONICA;20260302;PORTAL
9000000688;ABARROTES MONICA;COTT;TT;TG;WE;9000000688;ABARROTES MONICA;20260302;PORTAL
9000000688;ABARROTES MONICA;COTT;TT;TM;WE;9000000688;ABARROTES MONICA;20260302;PORTAL
9000000689;ABAOTES KATY;COTT;TT;IN;WE;9000000689;ABAOTES KATY;20260302;PORTAL
9000000689;ABAOTES KATY;COTT;TT;SO;WE;9000000689;ABAOTES KATY;20260302;PORTAL
9000000689;ABAOTES KATY;COTT;TT;TG;WE;9000000689;ABAOTES KATY;20260302;PORTAL
9000000689;ABAOTES KATY;COTT;TT;TM;WE;9000000689;ABAOTES KATY;20260302;PORTAL
9000000690;ABARROTES  EL OTO—O;COTT;TT;IN;WE;9000000690;ABARROTES  EL OTO—O;20260302;PORTAL
9000000690;ABARROTES  EL OTO—O;COTT;TT;SO;WE;9000000690;ABARROTES  EL OTO—O;20260302;PORTAL
9000000690;ABARROTES  EL OTO—O;COTT;TT;TG;WE;9000000690;ABARROTES  EL OTO—O;20260302;PORTAL
9000000690;ABARROTES  EL OTO—O;COTT;TT;TM;WE;9000000690;ABARROTES  EL OTO—O;20260302;PORTAL
9000000691;ABARROTES KARINA;COTT;TT;IN;WE;9000000691;ABARROTES KARINA;20260302;PORTAL
9000000691;ABARROTES KARINA;COTT;TT;SO;WE;9000000691;ABARROTES KARINA;20260302;PORTAL
9000000691;ABARROTES KARINA;COTT;TT;TG;WE;9000000691;ABARROTES KARINA;20260302;PORTAL
9000000691;ABARROTES KARINA;COTT;TT;TM;WE;9000000691;ABARROTES KARINA;20260302;PORTAL
9000000692;RESTAURANT EL ITACATE;COTT;TT;IN;WE;9000000692;RESTAURANT EL ITACATE;20260302;PORTAL
9000000692;RESTAURANT EL ITACATE;COTT;TT;SO;WE;9000000692;RESTAURANT EL ITACATE;20260302;PORTAL
9000000692;RESTAURANT EL ITACATE;COTT;TT;TG;WE;9000000692;RESTAURANT EL ITACATE;20260302;PORTAL
9000000692;RESTAURANT EL ITACATE;COTT;TT;TM;WE;9000000692;RESTAURANT EL ITACATE;20260302;PORTAL
